accessionNumber,cik10,company_name,download_url,filingDate,primaryDocument,saved_path,ticker
0001534701-24-000132,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470124000132/psx-20240630.htm,2024-07-31,psx-20240630.htm,sec_10q\PSX\Phillips 66\2024_10-Q_2024-07-31_0001534701-24-000132.htm,PSX
0001534701-24-000104,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470124000104/psx-20240331.htm,2024-04-29,psx-20240331.htm,sec_10q\PSX\Phillips 66\2024_10-Q_2024-04-29_0001534701-24-000104.htm,PSX
0001534701-23-000148,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470123000148/psx-20230930.htm,2023-11-03,psx-20230930.htm,sec_10q\PSX\Phillips 66\2023_10-Q_2023-11-03_0001534701-23-000148.htm,PSX
0001534701-23-000123,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470123000123/psx-20230630.htm,2023-08-04,psx-20230630.htm,sec_10q\PSX\Phillips 66\2023_10-Q_2023-08-04_0001534701-23-000123.htm,PSX
0001534701-23-000080,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470123000080/psx-20230331.htm,2023-05-04,psx-20230331.htm,sec_10q\PSX\Phillips 66\2023_10-Q_2023-05-04_0001534701-23-000080.htm,PSX
0001534701-22-000185,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470122000185/psx-20220930.htm,2022-11-09,psx-20220930.htm,sec_10q\PSX\Phillips 66\2022_10-Q_2022-11-09_0001534701-22-000185.htm,PSX
0001534701-22-000143,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470122000143/psx-20220630.htm,2022-07-29,psx-20220630.htm,sec_10q\PSX\Phillips 66\2022_10-Q_2022-07-29_0001534701-22-000143.htm,PSX
0001534701-22-000103,0001534701,Phillips 66,https://www.sec.gov/Archives/edgar/data/1534701/000153470122000103/psx-20220331.htm,2022-04-29,psx-20220331.htm,sec_10q\PSX\Phillips 66\2022_10-Q_2022-04-29_0001534701-22-000103.htm,PSX
0000950170-25-100879,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017025100879/ptc-20250630.htm,2025-07-31,ptc-20250630.htm,sec_10q\PTC\PTC INC.\2025_10-Q_2025-07-31_0000950170-25-100879.htm,PTC
0000950170-25-061801,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017025061801/ptc-20250331.htm,2025-05-01,ptc-20250331.htm,sec_10q\PTC\PTC INC.\2025_10-Q_2025-05-01_0000950170-25-061801.htm,PTC
0000950170-25-015530,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017025015530/ptc-20241231.htm,2025-02-06,ptc-20241231.htm,sec_10q\PTC\PTC INC.\2025_10-Q_2025-02-06_0000950170-25-015530.htm,PTC
0000950170-24-089978,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017024089978/ptc-20240630.htm,2024-08-02,ptc-20240630.htm,sec_10q\PTC\PTC INC.\2024_10-Q_2024-08-02_0000950170-24-089978.htm,PTC
0000950170-24-052860,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017024052860/ptc-20240331.htm,2024-05-03,ptc-20240331.htm,sec_10q\PTC\PTC INC.\2024_10-Q_2024-05-03_0000950170-24-052860.htm,PTC
0000950170-24-010527,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017024010527/ptc-20231231.htm,2024-02-02,ptc-20231231.htm,sec_10q\PTC\PTC INC.\2024_10-Q_2024-02-02_0000950170-24-010527.htm,PTC
0000950170-23-038543,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017023038543/ptc-20230630.htm,2023-08-04,ptc-20230630.htm,sec_10q\PTC\PTC INC.\2023_10-Q_2023-08-04_0000950170-23-038543.htm,PTC
0000950170-23-017177,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017023017177/ptc-20230331.htm,2023-05-03,ptc-20230331.htm,sec_10q\PTC\PTC INC.\2023_10-Q_2023-05-03_0000950170-23-017177.htm,PTC
0000950170-23-002335,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017023002335/ptc-20221231.htm,2023-02-09,ptc-20221231.htm,sec_10q\PTC\PTC INC.\2023_10-Q_2023-02-09_0000950170-23-002335.htm,PTC
0000950170-22-015127,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000095017022015127/ptc-20220630.htm,2022-08-05,ptc-20220630.htm,sec_10q\PTC\PTC INC.\2022_10-Q_2022-08-05_0000950170-22-015127.htm,PTC
0001564590-22-018300,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000156459022018300/ptc-10q_20220331.htm,2022-05-05,ptc-10q_20220331.htm,sec_10q\PTC\PTC INC.\2022_10-Q_2022-05-05_0001564590-22-018300.htm,PTC
0001564590-22-003975,0000857005,PTC INC.,https://www.sec.gov/Archives/edgar/data/857005/000156459022003975/ptc-10q_20211231.htm,2022-02-07,ptc-10q_20211231.htm,sec_10q\PTC\PTC INC.\2022_10-Q_2022-02-07_0001564590-22-003975.htm,PTC
0001050915-25-000111,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091525000111/pwr-20250930.htm,2025-10-30,pwr-20250930.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2025_10-Q_2025-10-30_0001050915-25-000111.htm",PWR
0001050915-25-000103,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091525000103/pwr-20250630.htm,2025-07-31,pwr-20250630.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2025_10-Q_2025-07-31_0001050915-25-000103.htm",PWR
0001050915-25-000047,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091525000047/pwr-20250331.htm,2025-05-01,pwr-20250331.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2025_10-Q_2025-05-01_0001050915-25-000047.htm",PWR
0001050915-24-000159,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091524000159/pwr-20240930.htm,2024-10-31,pwr-20240930.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2024_10-Q_2024-10-31_0001050915-24-000159.htm",PWR
0001050915-24-000140,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091524000140/pwr-20240630.htm,2024-08-01,pwr-20240630.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2024_10-Q_2024-08-01_0001050915-24-000140.htm",PWR
0001050915-24-000082,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091524000082/pwr-20240331.htm,2024-05-02,pwr-20240331.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2024_10-Q_2024-05-02_0001050915-24-000082.htm",PWR
0001050915-23-000164,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091523000164/pwr-20230930.htm,2023-11-02,pwr-20230930.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2023_10-Q_2023-11-02_0001050915-23-000164.htm",PWR
0001050915-23-000150,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091523000150/pwr-20230630.htm,2023-08-03,pwr-20230630.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2023_10-Q_2023-08-03_0001050915-23-000150.htm",PWR
0001050915-23-000080,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091523000080/pwr-20230331.htm,2023-05-04,pwr-20230331.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2023_10-Q_2023-05-04_0001050915-23-000080.htm",PWR
0001050915-22-000122,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091522000122/pwr-20220930.htm,2022-11-04,pwr-20220930.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2022_10-Q_2022-11-04_0001050915-22-000122.htm",PWR
0001050915-22-000116,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091522000116/pwr-20220630.htm,2022-08-04,pwr-20220630.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2022_10-Q_2022-08-04_0001050915-22-000116.htm",PWR
0001050915-22-000078,0001050915,"QUANTA SERVICES, INC.",https://www.sec.gov/Archives/edgar/data/1050915/000105091522000078/pwr-20220331.htm,2022-05-05,pwr-20220331.htm,"sec_10q\PWR\QUANTA SERVICES, INC.\2022_10-Q_2022-05-05_0001050915-22-000078.htm",PWR
0001633917-25-000196,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391725000196/pypl-20250930.htm,2025-10-28,pypl-20250930.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2025_10-Q_2025-10-28_0001633917-25-000196.htm",PYPL
0001633917-25-000161,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391725000161/pypl-20250630.htm,2025-07-29,pypl-20250630.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2025_10-Q_2025-07-29_0001633917-25-000161.htm",PYPL
0001633917-25-000064,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391725000064/pypl-20250331.htm,2025-04-29,pypl-20250331.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2025_10-Q_2025-04-29_0001633917-25-000064.htm",PYPL
0001633917-24-000110,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391724000110/pypl-20240930.htm,2024-10-29,pypl-20240930.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2024_10-Q_2024-10-29_0001633917-24-000110.htm",PYPL
0001633917-24-000098,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391724000098/pypl-20240630.htm,2024-07-30,pypl-20240630.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2024_10-Q_2024-07-30_0001633917-24-000098.htm",PYPL
0001633917-24-000048,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391724000048/pypl-20240331.htm,2024-04-30,pypl-20240331.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2024_10-Q_2024-04-30_0001633917-24-000048.htm",PYPL
0001633917-23-000156,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391723000156/pypl-20230930.htm,2023-11-02,pypl-20230930.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2023_10-Q_2023-11-02_0001633917-23-000156.htm",PYPL
0001633917-23-000117,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391723000117/pypl-20230630.htm,2023-08-03,pypl-20230630.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2023_10-Q_2023-08-03_0001633917-23-000117.htm",PYPL
0001633917-23-000072,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391723000072/pypl-20230331.htm,2023-05-09,pypl-20230331.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2023_10-Q_2023-05-09_0001633917-23-000072.htm",PYPL
0001633917-22-000167,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391722000167/pypl-20220930.htm,2022-11-04,pypl-20220930.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2022_10-Q_2022-11-04_0001633917-22-000167.htm",PYPL
0001633917-22-000137,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391722000137/pypl-20220630.htm,2022-08-03,pypl-20220630.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2022_10-Q_2022-08-03_0001633917-22-000137.htm",PYPL
0001633917-22-000088,0001633917,"PayPal Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1633917/000163391722000088/pypl-20220331.htm,2022-04-28,pypl-20220331.htm,"sec_10q\PYPL\PayPal Holdings, Inc.\2022_10-Q_2022-04-28_0001633917-22-000088.htm",PYPL
0000804328-25-000045,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432825000045/qcom-20250629.htm,2025-07-30,qcom-20250629.htm,sec_10q\QCOM\QUALCOMM INC_DE\2025_10-Q_2025-07-30_0000804328-25-000045.htm,QCOM
0000804328-25-000031,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432825000031/qcom-20250330.htm,2025-04-30,qcom-20250330.htm,sec_10q\QCOM\QUALCOMM INC_DE\2025_10-Q_2025-04-30_0000804328-25-000031.htm,QCOM
0000804328-25-000011,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432825000011/qcom-20241229.htm,2025-02-05,qcom-20241229.htm,sec_10q\QCOM\QUALCOMM INC_DE\2025_10-Q_2025-02-05_0000804328-25-000011.htm,QCOM
0000804328-24-000056,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432824000056/qcom-20240623.htm,2024-07-31,qcom-20240623.htm,sec_10q\QCOM\QUALCOMM INC_DE\2024_10-Q_2024-07-31_0000804328-24-000056.htm,QCOM
0000804328-24-000039,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432824000039/qcom-20240324.htm,2024-05-01,qcom-20240324.htm,sec_10q\QCOM\QUALCOMM INC_DE\2024_10-Q_2024-05-01_0000804328-24-000039.htm,QCOM
0000804328-24-000017,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432824000017/qcom-20231224.htm,2024-01-31,qcom-20231224.htm,sec_10q\QCOM\QUALCOMM INC_DE\2024_10-Q_2024-01-31_0000804328-24-000017.htm,QCOM
0000804328-23-000043,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432823000043/qcom-20230625.htm,2023-08-02,qcom-20230625.htm,sec_10q\QCOM\QUALCOMM INC_DE\2023_10-Q_2023-08-02_0000804328-23-000043.htm,QCOM
0000804328-23-000023,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432823000023/qcom-20230326.htm,2023-05-03,qcom-20230326.htm,sec_10q\QCOM\QUALCOMM INC_DE\2023_10-Q_2023-05-03_0000804328-23-000023.htm,QCOM
0000804328-23-000006,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000080432823000006/qcom-20221225.htm,2023-02-02,qcom-20221225.htm,sec_10q\QCOM\QUALCOMM INC_DE\2023_10-Q_2023-02-02_0000804328-23-000006.htm,QCOM
0001728949-22-000040,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000172894922000040/qcom-20220626.htm,2022-07-27,qcom-20220626.htm,sec_10q\QCOM\QUALCOMM INC_DE\2022_10-Q_2022-07-27_0001728949-22-000040.htm,QCOM
0001728949-22-000026,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000172894922000026/qcom-20220327.htm,2022-04-27,qcom-20220327.htm,sec_10q\QCOM\QUALCOMM INC_DE\2022_10-Q_2022-04-27_0001728949-22-000026.htm,QCOM
0001728949-22-000012,0000804328,QUALCOMM INC/DE,https://www.sec.gov/Archives/edgar/data/804328/000172894922000012/qcom-20211226.htm,2022-02-02,qcom-20211226.htm,sec_10q\QCOM\QUALCOMM INC_DE\2022_10-Q_2022-02-02_0001728949-22-000012.htm,QCOM
0000884887-25-000148,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488725000148/rcl-20250930.htm,2025-10-28,rcl-20250930.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2025_10-Q_2025-10-28_0000884887-25-000148.htm,RCL
0000884887-25-000142,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488725000142/rcl-20250630.htm,2025-07-29,rcl-20250630.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2025_10-Q_2025-07-29_0000884887-25-000142.htm,RCL
0000884887-25-000095,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488725000095/rcl-20250331.htm,2025-04-29,rcl-20250331.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2025_10-Q_2025-04-29_0000884887-25-000095.htm,RCL
0000884887-24-000147,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488724000147/rcl-20240930.htm,2024-10-29,rcl-20240930.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2024_10-Q_2024-10-29_0000884887-24-000147.htm,RCL
0000884887-24-000130,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488724000130/rcl-20240630.htm,2024-07-25,rcl-20240630.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2024_10-Q_2024-07-25_0000884887-24-000130.htm,RCL
0000884887-24-000108,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488724000108/rcl-20240331.htm,2024-04-25,rcl-20240331.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2024_10-Q_2024-04-25_0000884887-24-000108.htm,RCL
0000884887-23-000056,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488723000056/rcl-20230930.htm,2023-10-26,rcl-20230930.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2023_10-Q_2023-10-26_0000884887-23-000056.htm,RCL
0000884887-23-000044,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488723000044/rcl-20230630.htm,2023-07-27,rcl-20230630.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2023_10-Q_2023-07-27_0000884887-23-000044.htm,RCL
0000884887-23-000018,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488723000018/rcl-20230331.htm,2023-05-04,rcl-20230331.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2023_10-Q_2023-05-04_0000884887-23-000018.htm,RCL
0000884887-22-000038,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488722000038/rcl-20220930.htm,2022-11-03,rcl-20220930.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2022_10-Q_2022-11-03_0000884887-22-000038.htm,RCL
0000884887-22-000028,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488722000028/rcl-20220630.htm,2022-07-29,rcl-20220630.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2022_10-Q_2022-07-29_0000884887-22-000028.htm,RCL
0000884887-22-000018,0000884887,ROYAL CARIBBEAN CRUISES LTD,https://www.sec.gov/Archives/edgar/data/884887/000088488722000018/rcl-20220331.htm,2022-05-05,rcl-20220331.htm,sec_10q\RCL\ROYAL CARIBBEAN CRUISES LTD\2022_10-Q_2022-05-05_0000884887-22-000018.htm,RCL
0001193125-25-266456,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000119312525266456/reg-20250930.htm,2025-11-05,reg-20250930.htm,sec_10q\REG\REGENCY CENTERS CORP\2025_10-Q_2025-11-05_0001193125-25-266456.htm,REG
0000950170-25-101867,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017025101867/reg-20250630.htm,2025-08-04,reg-20250630.htm,sec_10q\REG\REGENCY CENTERS CORP\2025_10-Q_2025-08-04_0000950170-25-101867.htm,REG
0000950170-25-062596,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017025062596/reg-20250331.htm,2025-05-02,reg-20250331.htm,sec_10q\REG\REGENCY CENTERS CORP\2025_10-Q_2025-05-02_0000950170-25-062596.htm,REG
0000950170-24-120019,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017024120019/reg-20240930.htm,2024-11-01,reg-20240930.htm,sec_10q\REG\REGENCY CENTERS CORP\2024_10-Q_2024-11-01_0000950170-24-120019.htm,REG
0000950170-24-089720,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017024089720/reg-20240630.htm,2024-08-02,reg-20240630.htm,sec_10q\REG\REGENCY CENTERS CORP\2024_10-Q_2024-08-02_0000950170-24-089720.htm,REG
0000950170-24-052749,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017024052749/reg-20240331.htm,2024-05-03,reg-20240331.htm,sec_10q\REG\REGENCY CENTERS CORP\2024_10-Q_2024-05-03_0000950170-24-052749.htm,REG
0000950170-23-059213,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017023059213/reg-20230930.htm,2023-11-06,reg-20230930.htm,sec_10q\REG\REGENCY CENTERS CORP\2023_10-Q_2023-11-06_0000950170-23-059213.htm,REG
0000950170-23-038453,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017023038453/reg-20230630.htm,2023-08-04,reg-20230630.htm,sec_10q\REG\REGENCY CENTERS CORP\2023_10-Q_2023-08-04_0000950170-23-038453.htm,REG
0000950170-23-018317,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017023018317/reg-20230331.htm,2023-05-05,reg-20230331.htm,sec_10q\REG\REGENCY CENTERS CORP\2023_10-Q_2023-05-05_0000950170-23-018317.htm,REG
0000950170-22-022118,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017022022118/reg-20220930.htm,2022-11-04,reg-20220930.htm,sec_10q\REG\REGENCY CENTERS CORP\2022_10-Q_2022-11-04_0000950170-22-022118.htm,REG
0000950170-22-015028,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017022015028/reg-20220630.htm,2022-08-05,reg-20220630.htm,sec_10q\REG\REGENCY CENTERS CORP\2022_10-Q_2022-08-05_0000950170-22-015028.htm,REG
0000950170-22-008046,0000910606,REGENCY CENTERS CORP,https://www.sec.gov/Archives/edgar/data/910606/000095017022008046/reg-20220331.htm,2022-05-06,reg-20220331.htm,sec_10q\REG\REGENCY CENTERS CORP\2022_10-Q_2022-05-06_0000950170-22-008046.htm,REG
0000872589-25-000028,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000087258925000028/regn-20250930.htm,2025-10-28,regn-20250930.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2025_10-Q_2025-10-28_0000872589-25-000028.htm",REGN
0000872589-25-000019,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000087258925000019/regn-20250630.htm,2025-08-01,regn-20250630.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2025_10-Q_2025-08-01_0000872589-25-000019.htm",REGN
0001804220-25-000022,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422025000022/regn-20250331.htm,2025-04-29,regn-20250331.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2025_10-Q_2025-04-29_0001804220-25-000022.htm",REGN
0001804220-24-000040,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422024000040/regn-20240930.htm,2024-10-31,regn-20240930.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2024_10-Q_2024-10-31_0001804220-24-000040.htm",REGN
0001804220-24-000028,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422024000028/regn-20240630.htm,2024-08-01,regn-20240630.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2024_10-Q_2024-08-01_0001804220-24-000028.htm",REGN
0001804220-24-000017,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422024000017/regn-20240331.htm,2024-05-02,regn-20240331.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2024_10-Q_2024-05-02_0001804220-24-000017.htm",REGN
0001804220-23-000031,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422023000031/regn-20230930.htm,2023-11-02,regn-20230930.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2023_10-Q_2023-11-02_0001804220-23-000031.htm",REGN
0001804220-23-000023,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422023000023/regn-20230630.htm,2023-08-03,regn-20230630.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2023_10-Q_2023-08-03_0001804220-23-000023.htm",REGN
0001804220-23-000016,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422023000016/regn-20230331.htm,2023-05-04,regn-20230331.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2023_10-Q_2023-05-04_0001804220-23-000016.htm",REGN
0001804220-22-000031,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422022000031/regn-20220930.htm,2022-11-03,regn-20220930.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2022_10-Q_2022-11-03_0001804220-22-000031.htm",REGN
0001804220-22-000023,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422022000023/regn-20220630.htm,2022-08-03,regn-20220630.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2022_10-Q_2022-08-03_0001804220-22-000023.htm",REGN
0001804220-22-000015,0000872589,"REGENERON PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/872589/000180422022000015/regn-20220331.htm,2022-05-04,regn-20220331.htm,"sec_10q\REGN\REGENERON PHARMACEUTICALS, INC.\2022_10-Q_2022-05-04_0001804220-22-000015.htm",REGN
0001281761-25-000080,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176125000080/rf-20250930.htm,2025-11-04,rf-20250930.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2025_10-Q_2025-11-04_0001281761-25-000080.htm,RF
0001281761-25-000063,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176125000063/rf-20250630.htm,2025-08-05,rf-20250630.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2025_10-Q_2025-08-05_0001281761-25-000063.htm,RF
0001281761-25-000045,0001281761,REGIONS FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1281761/000128176125000045/rf-20250331.htm,2025-05-06,rf-20250331.htm,sec_10q\RF\REGIONS FINANCIAL CORP\2025_10-Q_2025-05-06_0001281761-25-000045.htm,RF
